areaCode,areaName,areaType,date,newCasesByPublishDate,newDeaths28DaysByDeathDate,newPeopleVaccinatedSecondDoseByPublishDate,newPeopleVaccinatedThirdInjectionByPublishDate
E12000006,East of England,region,2022-01-19,11126,32,,
E12000006,East of England,region,2022-01-18,9381,22,,
E12000006,East of England,region,2022-01-17,8336,28,,
E12000006,East of England,region,2022-01-16,7174,21,,
E12000006,East of England,region,2022-01-15,7754,17,,
E12000006,East of England,region,2022-01-14,8815,34,,
E12000006,East of England,region,2022-01-13,9229,25,,
E12000006,East of England,region,2022-01-12,10118,20,,
E12000006,East of England,region,2022-01-11,8852,28,,
E12000006,East of England,region,2022-01-10,10118,35,,
E12000006,East of England,region,2022-01-09,10481,25,,
E12000006,East of England,region,2022-01-08,12811,21,,
E12000006,East of England,region,2022-01-07,14739,21,,
E12000006,East of England,region,2022-01-06,14245,20,,
E12000006,East of England,region,2022-01-05,15142,28,,
E12000006,East of England,region,2022-01-04,15163,20,,
E12000006,East of England,region,2022-01-03,15671,21,,
E12000006,East of England,region,2022-01-02,12556,22,,
E12000006,East of England,region,2022-01-01,16169,13,,
E12000006,East of England,region,2021-12-31,17116,14,,
E12000006,East of England,region,2021-12-30,16792,17,,
E12000006,East of England,region,2021-12-29,16995,9,,
E12000006,East of England,region,2021-12-28,14067,18,,
E12000006,East of England,region,2021-12-27,11698,12,,
E12000006,East of England,region,2021-12-26,11581,11,,
E12000006,East of England,region,2021-12-25,13241,5,,
E12000006,East of England,region,2021-12-24,11001,16,,
E12000006,East of England,region,2021-12-23,13091,16,,
E12000006,East of England,region,2021-12-22,12546,13,,
E12000006,East of England,region,2021-12-21,9916,10,,
E12000006,East of England,region,2021-12-20,9006,14,,
E12000006,East of England,region,2021-12-19,8947,10,,
E12000006,East of England,region,2021-12-18,9996,7,,
E12000006,East of England,region,2021-12-17,10514,15,,
E12000006,East of England,region,2021-12-16,9621,10,,
E12000006,East of England,region,2021-12-15,8008,10,,
E12000006,East of England,region,2021-12-14,7589,9,,
E12000006,East of England,region,2021-12-13,5719,10,,
E12000006,East of England,region,2021-12-12,4703,7,,
E12000006,East of England,region,2021-12-11,5174,8,,
E12000006,East of England,region,2021-12-10,5967,10,,
E12000006,East of England,region,2021-12-09,5314,7,,
E12000006,East of England,region,2021-12-08,5193,12,,
E12000006,East of England,region,2021-12-07,4597,8,,
E12000006,East of England,region,2021-12-06,4778,11,,
E12000006,East of England,region,2021-12-05,4148,8,,
E12000006,East of England,region,2021-12-04,4964,19,,
E12000006,East of England,region,2021-12-03,5726,14,,
E12000006,East of England,region,2021-12-02,6131,11,,
E12000006,East of England,region,2021-12-01,4441,12,,
E12000006,East of England,region,2021-11-30,4031,3,,
E12000006,East of England,region,2021-11-29,4753,10,,
E12000006,East of England,region,2021-11-28,3573,10,,
E12000006,East of England,region,2021-11-27,3954,11,,
E12000006,East of England,region,2021-11-26,4886,8,,
E12000006,East of England,region,2021-11-25,4901,10,,
E12000006,East of England,region,2021-11-24,4219,8,,
E12000006,East of England,region,2021-11-23,4634,20,,
E12000006,East of England,region,2021-11-22,4354,11,,
E12000006,East of England,region,2021-11-21,3958,16,,
E12000006,East of England,region,2021-11-20,4289,14,,
E12000006,East of England,region,2021-11-19,4195,17,,
E12000006,East of England,region,2021-11-18,4145,12,,
E12000006,East of England,region,2021-11-17,3293,10,,
E12000006,East of England,region,2021-11-16,3617,9,,
E12000006,East of England,region,2021-11-15,3888,15,,
E12000006,East of England,region,2021-11-14,3484,11,,
E12000006,East of England,region,2021-11-13,3902,10,,
E12000006,East of England,region,2021-11-12,3655,13,,
